publication_title,publication_date,source_pdf,source_url
"Viral hemorrhagic fevers, Junin virus: (Week 37) Weekly cases* of notifiable diseases, United States, U.S. Territories, and Non-U.S. Residents week ending September 13, 2025",09/13/2025,https://stacks.cdc.gov/view/cdc/232430/cdc_232430_DS1.pdf,https://stacks.cdc.gov/view/cdc/232430
"Varicella disease: (Week 37) Weekly cases* of notifiable diseases, United States, U.S. Territories, and Non-U.S. Residents week ending September 13, 2025",09/13/2025,https://stacks.cdc.gov/view/cdc/232361/cdc_232361_DS1.pdf,https://stacks.cdc.gov/view/cdc/232361
"Viral hemorrhagic fevers, Rift Valley fever virus: (Week 37) Weekly cases* of notifiable diseases, United States, U.S. Territories, and Non-U.S. Residents week ending September 13, 2025",09/13/2025,https://stacks.cdc.gov/view/cdc/232433/cdc_232433_DS1.pdf,https://stacks.cdc.gov/view/cdc/232433
"Viral hemorrhagic fevers, Lujo virus: (Week 37) Weekly cases* of notifiable diseases, United States, U.S. Territories, and Non-U.S. Residents week ending September 13, 2025",09/13/2025,https://stacks.cdc.gov/view/cdc/232434/cdc_232434_DS1.pdf,https://stacks.cdc.gov/view/cdc/232434
"Viral hemorrhagic fevers, Crimean-Congo hemorrhagic fever virus: (Week 37) Weekly cases* of notifiable diseases, United States, U.S. Territories, and Non-U.S. Residents week ending September 13, 2025",09/13/2025,https://stacks.cdc.gov/view/cdc/232432/cdc_232432_DS1.pdf,https://stacks.cdc.gov/view/cdc/232432
"Vibriosis (any species of the family Vibrionaceae, other than toxigenic Vibrio cholerae O1 or O139), Confirmed: (Week 37) Weekly cases* of notifiable diseases, United States, U.S. Territories, and Non-U.S. Residents week ending September 13, 2025",09/13/2025,https://stacks.cdc.gov/view/cdc/232456/cdc_232456_DS1.pdf,https://stacks.cdc.gov/view/cdc/232456
"Viral hemorrhagic fevers, Marburg virus: (Week 37) Weekly cases* of notifiable diseases, United States, U.S. Territories, and Non-U.S. Residents week ending September 13, 2025",09/13/2025,https://stacks.cdc.gov/view/cdc/232427/cdc_232427_DS1.pdf,https://stacks.cdc.gov/view/cdc/232427
"Viral hemorrhagic fevers, Sabia virus: (Week 37) Weekly cases* of notifiable diseases, United States, U.S. Territories, and Non-U.S. Residents week ending September 13, 2025",09/13/2025,https://stacks.cdc.gov/view/cdc/232431/cdc_232431_DS1.pdf,https://stacks.cdc.gov/view/cdc/232431
"Viral hemorrhagic fevers, Chapare virus: (Week 37) Weekly cases* of notifiable diseases, United States, U.S. Territories, and Non-U.S. Residents week ending September 13, 2025",09/13/2025,https://stacks.cdc.gov/view/cdc/232436/cdc_232436_DS1.pdf,https://stacks.cdc.gov/view/cdc/232436
"Viral hemorrhagic fevers, Lassa virus: (Week 37) Weekly cases* of notifiable diseases, United States, U.S. Territories, and Non-U.S. Residents week ending September 13, 2025",09/13/2025,https://stacks.cdc.gov/view/cdc/232428/cdc_232428_DS1.pdf,https://stacks.cdc.gov/view/cdc/232428
"Tuberculosis: (Week 37) Weekly cases* of notifiable diseases, United States, U.S. Territories, and Non-U.S. Residents week ending September 13, 2025",09/13/2025,https://stacks.cdc.gov/view/cdc/232375/cdc_232375_DS1.pdf,https://stacks.cdc.gov/view/cdc/232375
"Vibriosis (any species of the family Vibrionaceae, other than toxigenic Vibrio cholerae O1 or O139), Probable: (Week 37) Weekly cases* of notifiable diseases, United States, U.S. Territories, and Non-U.S. Residents week ending September 13, 2025",09/13/2025,https://stacks.cdc.gov/view/cdc/232457/cdc_232457_DS1.pdf,https://stacks.cdc.gov/view/cdc/232457
"Syphilis, Primary and secondary: (Week 37) Weekly cases* of notifiable diseases, United States, U.S. Territories, and Non-U.S. Residents week ending September 13, 2025",09/13/2025,https://stacks.cdc.gov/view/cdc/232384/cdc_232384_DS1.pdf,https://stacks.cdc.gov/view/cdc/232384
"Tularemia: (Week 37) Weekly cases* of notifiable diseases, United States, U.S. Territories, and Non-U.S. Residents week ending September 13, 2025",09/13/2025,https://stacks.cdc.gov/view/cdc/232376/cdc_232376_DS1.pdf,https://stacks.cdc.gov/view/cdc/232376
"Vancomycin-intermediate Staphylococcus aureus: (Week 37) Weekly cases* of notifiable diseases, United States, U.S. Territories, and Non-U.S. Residents week ending September 13, 2025",09/13/2025,https://stacks.cdc.gov/view/cdc/232437/cdc_232437_DS1.pdf,https://stacks.cdc.gov/view/cdc/232437
"Toxic shock syndrome (other than Streptococcal): (Week 37) Weekly cases* of notifiable diseases, United States, U.S. Territories, and Non-U.S. Residents week ending September 13, 2025",09/13/2025,https://stacks.cdc.gov/view/cdc/232398/cdc_232398_DS1.pdf,https://stacks.cdc.gov/view/cdc/232398
"Trichinellosis: (Week 37) Weekly cases* of notifiable diseases, United States, U.S. Territories, and Non-U.S. Residents week ending September 13, 2025",09/13/2025,https://stacks.cdc.gov/view/cdc/232380/cdc_232380_DS1.pdf,https://stacks.cdc.gov/view/cdc/232380
"Tetanus: (Week 37) Weekly cases* of notifiable diseases, United States, U.S. Territories, and Non-U.S. Residents week ending September 13, 2025",09/13/2025,https://stacks.cdc.gov/view/cdc/232374/cdc_232374_DS1.pdf,https://stacks.cdc.gov/view/cdc/232374
"Severe acute respiratory syndrome-associated coronavirus disease: (Week 37) Weekly cases* of notifiable diseases, United States, U.S. Territories, and Non-U.S. Residents week ending September 13, 2025",09/13/2025,https://stacks.cdc.gov/view/cdc/232402/cdc_232402_DS1.pdf,https://stacks.cdc.gov/view/cdc/232402
"Salmonella Paratyphi infection: (Week 37) Weekly cases* of notifiable diseases, United States, U.S. Territories, and Non-U.S. Residents week ending September 13, 2025",09/13/2025,https://stacks.cdc.gov/view/cdc/232471/cdc_232471_DS1.pdf,https://stacks.cdc.gov/view/cdc/232471
"Salmonellosis (excluding Salmonella Typhi infection and Salmonella Paratyphi infection): (Week 37) Weekly cases* of notifiable diseases, United States, U.S. Territories, and Non-U.S. Residents week ending September 13, 2025",09/13/2025,https://stacks.cdc.gov/view/cdc/232470/cdc_232470_DS1.pdf,https://stacks.cdc.gov/view/cdc/232470
"Zika virus disease, non-congenital: (Week 37) Weekly cases* of notifiable diseases, United States, U.S. Territories, and Non-U.S. Residents week ending September 13, 2025",09/13/2025,https://stacks.cdc.gov/view/cdc/232449/cdc_232449_DS1.pdf,https://stacks.cdc.gov/view/cdc/232449
"Shiga toxin-producing Escherichia coli (STEC): (Week 37) Weekly cases* of notifiable diseases, United States, U.S. Territories, and Non-U.S. Residents week ending September 13, 2025",09/13/2025,https://stacks.cdc.gov/view/cdc/232419/cdc_232419_DS1.pdf,https://stacks.cdc.gov/view/cdc/232419
"Yellow fever: (Week 37) Weekly cases* of notifiable diseases, United States, U.S. Territories, and Non-U.S. Residents week ending September 13, 2025",09/13/2025,https://stacks.cdc.gov/view/cdc/232410/cdc_232410_DS1.pdf,https://stacks.cdc.gov/view/cdc/232410
"Streptococcal toxic shock syndrome: (Week 37) Weekly cases* of notifiable diseases, United States, U.S. Territories, and Non-U.S. Residents week ending September 13, 2025",09/13/2025,https://stacks.cdc.gov/view/cdc/232439/cdc_232439_DS1.pdf,https://stacks.cdc.gov/view/cdc/232439
"Syphilis, Congenital: (Week 37) Weekly cases* of notifiable diseases, United States, U.S. Territories, and Non-U.S. Residents week ending September 13, 2025",09/13/2025,https://stacks.cdc.gov/view/cdc/232385/cdc_232385_DS1.pdf,https://stacks.cdc.gov/view/cdc/232385
"Smallpox: (Week 37) Weekly cases* of notifiable diseases, United States, U.S. Territories, and Non-U.S. Residents week ending September 13, 2025",09/13/2025,https://stacks.cdc.gov/view/cdc/232442/cdc_232442_DS1.pdf,https://stacks.cdc.gov/view/cdc/232442
"Shigellosis: (Week 37) Weekly cases* of notifiable diseases, United States, U.S. Territories, and Non-U.S. Residents week ending September 13, 2025",09/13/2025,https://stacks.cdc.gov/view/cdc/232412/cdc_232412_DS1.pdf,https://stacks.cdc.gov/view/cdc/232412
"Salmonella Typhi infection: (Week 37) Weekly cases* of notifiable diseases, United States, U.S. Territories, and Non-U.S. Residents week ending September 13, 2025",09/13/2025,https://stacks.cdc.gov/view/cdc/232472/cdc_232472_DS1.pdf,https://stacks.cdc.gov/view/cdc/232472
"Rubella: (Week 37) Weekly cases* of notifiable diseases, United States, U.S. Territories, and Non-U.S. Residents week ending September 13, 2025",09/13/2025,https://stacks.cdc.gov/view/cdc/232373/cdc_232373_DS1.pdf,https://stacks.cdc.gov/view/cdc/232373
"Q fever, Total: (Week 37) Weekly cases* of notifiable diseases, United States, U.S. Territories, and Non-U.S. Residents week ending September 13, 2025",09/13/2025,https://stacks.cdc.gov/view/cdc/232379/cdc_232379_DS1.pdf,https://stacks.cdc.gov/view/cdc/232379
"Rubella, congenital syndrome: (Week 37) Weekly cases* of notifiable diseases, United States, U.S. Territories, and Non-U.S. Residents week ending September 13, 2025",09/13/2025,https://stacks.cdc.gov/view/cdc/232386/cdc_232386_DS1.pdf,https://stacks.cdc.gov/view/cdc/232386
"Q fever, Chronic: (Week 37) Weekly cases* of notifiable diseases, United States, U.S. Territories, and Non-U.S. Residents week ending September 13, 2025",09/13/2025,https://stacks.cdc.gov/view/cdc/232378/cdc_232378_DS1.pdf,https://stacks.cdc.gov/view/cdc/232378
"Q fever, Acute: (Week 37) Weekly cases* of notifiable diseases, United States, U.S. Territories, and Non-U.S. Residents week ending September 13, 2025",09/13/2025,https://stacks.cdc.gov/view/cdc/232377/cdc_232377_DS1.pdf,https://stacks.cdc.gov/view/cdc/232377
"Listeriosis, Probable: (Week 37) Weekly cases* of notifiable diseases, United States, U.S. Territories, and Non-U.S. Residents week ending September 13, 2025",09/13/2025,https://stacks.cdc.gov/view/cdc/232409/cdc_232409_DS1.pdf,https://stacks.cdc.gov/view/cdc/232409
"Invasive pneumococcal disease, age <5 years, Confirmed: (Week 37) Weekly cases* of notifiable diseases, United States, U.S. Territories, and Non-U.S. Residents week ending September 13, 2025",09/13/2025,https://stacks.cdc.gov/view/cdc/232454/cdc_232454_DS1.pdf,https://stacks.cdc.gov/view/cdc/232454
"Leprosy (Hansen's disease): (Week 37) Weekly cases* of notifiable diseases, United States, U.S. Territories, and Non-U.S. Residents week ending September 13, 2025",09/13/2025,https://stacks.cdc.gov/view/cdc/232387/cdc_232387_DS1.pdf,https://stacks.cdc.gov/view/cdc/232387
"Listeriosis, Confirmed: (Week 37) Weekly cases* of notifiable diseases, United States, U.S. Territories, and Non-U.S. Residents week ending September 13, 2025",09/13/2025,https://stacks.cdc.gov/view/cdc/232408/cdc_232408_DS1.pdf,https://stacks.cdc.gov/view/cdc/232408
"Invasive pneumococcal disease, all ages, Probable: (Week 37) Weekly cases* of notifiable diseases, United States, U.S. Territories, and Non-U.S. Residents week ending September 13, 2025",09/13/2025,https://stacks.cdc.gov/view/cdc/232453/cdc_232453_DS1.pdf,https://stacks.cdc.gov/view/cdc/232453
"Leptospirosis: (Week 37) Weekly cases* of notifiable diseases, United States, U.S. Territories, and Non-U.S. Residents week ending September 13, 2025",09/13/2025,https://stacks.cdc.gov/view/cdc/232388/cdc_232388_DS1.pdf,https://stacks.cdc.gov/view/cdc/232388
"Invasive pneumococcal disease, all ages, Confirmed: (Week 37) Weekly cases* of notifiable diseases, United States, U.S. Territories, and Non-U.S. Residents week ending September 13, 2025",09/13/2025,https://stacks.cdc.gov/view/cdc/232452/cdc_232452_DS1.pdf,https://stacks.cdc.gov/view/cdc/232452
"Invasive pneumococcal disease, age <5 years, Probable: (Week 37) Weekly cases* of notifiable diseases, United States, U.S. Territories, and Non-U.S. Residents week ending September 13, 2025",09/13/2025,https://stacks.cdc.gov/view/cdc/232455/cdc_232455_DS1.pdf,https://stacks.cdc.gov/view/cdc/232455
"Legionellosis: (Week 37) Weekly cases* of notifiable diseases, United States, U.S. Territories, and Non-U.S. Residents week ending September 13, 2025",09/13/2025,https://stacks.cdc.gov/view/cdc/232395/cdc_232395_DS1.pdf,https://stacks.cdc.gov/view/cdc/232395
"Poliomyelitis, paralytic: (Week 37) Weekly cases* of notifiable diseases, United States, U.S. Territories, and Non-U.S. Residents week ending September 13, 2025",09/13/2025,https://stacks.cdc.gov/view/cdc/232390/cdc_232390_DS1.pdf,https://stacks.cdc.gov/view/cdc/232390
"Pertussis: (Week 37) Weekly cases* of notifiable diseases, United States, U.S. Territories, and Non-U.S. Residents week ending September 13, 2025",09/13/2025,https://stacks.cdc.gov/view/cdc/232372/cdc_232372_DS1.pdf,https://stacks.cdc.gov/view/cdc/232372
"Novel Influenza A virus infections, Confirmed: (Week 37) Weekly cases* of notifiable diseases, United States, U.S. Territories, and Non-U.S. Residents week ending September 13, 2025",09/13/2025,https://stacks.cdc.gov/view/cdc/232416/cdc_232416_DS1.pdf,https://stacks.cdc.gov/view/cdc/232416
"Poliovirus infection, nonparalytic: (Week 37) Weekly cases* of notifiable diseases, United States, U.S. Territories, and Non-U.S. Residents week ending September 13, 2025",09/13/2025,https://stacks.cdc.gov/view/cdc/232389/cdc_232389_DS1.pdf,https://stacks.cdc.gov/view/cdc/232389
"Novel Influenza A virus infections, Probable: (Week 37) Weekly cases* of notifiable diseases, United States, U.S. Territories, and Non-U.S. Residents week ending September 13, 2025",09/13/2025,https://stacks.cdc.gov/view/cdc/232417/cdc_232417_DS1.pdf,https://stacks.cdc.gov/view/cdc/232417
"Campylobacteriosis: (Week 37) Weekly cases* of notifiable diseases, United States, U.S. Territories, and Non-U.S. Residents week ending September 13, 2025",09/13/2025,https://stacks.cdc.gov/view/cdc/232413/cdc_232413_DS1.pdf,https://stacks.cdc.gov/view/cdc/232413
"Plague: (Week 37) Weekly cases* of notifiable diseases, United States, U.S. Territories, and Non-U.S. Residents week ending September 13, 2025",09/13/2025,https://stacks.cdc.gov/view/cdc/232391/cdc_232391_DS1.pdf,https://stacks.cdc.gov/view/cdc/232391
"Novel Influenza A virus infections, Total: (Week 37) Weekly cases* of notifiable diseases, United States, U.S. Territories, and Non-U.S. Residents week ending September 13, 2025",09/13/2025,https://stacks.cdc.gov/view/cdc/232415/cdc_232415_DS1.pdf,https://stacks.cdc.gov/view/cdc/232415
"Hepatitis B, chronic, Confirmed: (Week 37) Weekly cases* of notifiable diseases, United States, U.S. Territories, and Non-U.S. Residents week ending September 13, 2025",09/13/2025,https://stacks.cdc.gov/view/cdc/232476/cdc_232476_DS1.pdf,https://stacks.cdc.gov/view/cdc/232476
"Hepatitis B, acute, Probable: (Week 37) Weekly cases* of notifiable diseases, United States, U.S. Territories, and Non-U.S. Residents week ending September 13, 2025",09/13/2025,https://stacks.cdc.gov/view/cdc/232475/cdc_232475_DS1.pdf,https://stacks.cdc.gov/view/cdc/232475
"Hepatitis B, perinatal, Confirmed: (Week 37) Weekly cases* of notifiable diseases, United States, U.S. Territories, and Non-U.S. Residents week ending September 13, 2025",09/13/2025,https://stacks.cdc.gov/view/cdc/232363/cdc_232363_DS1.pdf,https://stacks.cdc.gov/view/cdc/232363
"Hantavirus infection, non-hantavirus pulmonary syndrome: (Week 37) Weekly cases* of notifiable diseases, United States, U.S. Territories, and Non-U.S. Residents week ending September 13, 2025",09/13/2025,https://stacks.cdc.gov/view/cdc/232425/cdc_232425_DS1.pdf,https://stacks.cdc.gov/view/cdc/232425
"Hepatitis B, acute, Confirmed: (Week 37) Weekly cases* of notifiable diseases, United States, U.S. Territories, and Non-U.S. Residents week ending September 13, 2025",09/13/2025,https://stacks.cdc.gov/view/cdc/232474/cdc_232474_DS1.pdf,https://stacks.cdc.gov/view/cdc/232474
"Hepatitis C, acute, Probable: (Week 37) Weekly cases* of notifiable diseases, United States, U.S. Territories, and Non-U.S. Residents week ending September 13, 2025",09/13/2025,https://stacks.cdc.gov/view/cdc/232451/cdc_232451_DS1.pdf,https://stacks.cdc.gov/view/cdc/232451
"Hantavirus pulmonary syndrome: (Week 37) Weekly cases* of notifiable diseases, United States, U.S. Territories, and Non-U.S. Residents week ending September 13, 2025",09/13/2025,https://stacks.cdc.gov/view/cdc/232424/cdc_232424_DS1.pdf,https://stacks.cdc.gov/view/cdc/232424
"Hepatitis A, Confirmed: (Week 37) Weekly cases* of notifiable diseases, United States, U.S. Territories, and Non-U.S. Residents week ending September 13, 2025",09/13/2025,https://stacks.cdc.gov/view/cdc/232364/cdc_232364_DS1.pdf,https://stacks.cdc.gov/view/cdc/232364
"Hepatitis C, chronic, Confirmed: (Week 37) Weekly cases* of notifiable diseases, United States, U.S. Territories, and Non-U.S. Residents week ending September 13, 2025",09/13/2025,https://stacks.cdc.gov/view/cdc/232458/cdc_232458_DS1.pdf,https://stacks.cdc.gov/view/cdc/232458
"Hepatitis C, perinatal, Confirmed: (Week 37) Weekly cases* of notifiable diseases, United States, U.S. Territories, and Non-U.S. Residents week ending September 13, 2025",09/13/2025,https://stacks.cdc.gov/view/cdc/232460/cdc_232460_DS1.pdf,https://stacks.cdc.gov/view/cdc/232460
"Hemolytic uremic syndrome post-diarrheal: (Week 37) Weekly cases* of notifiable diseases, United States, U.S. Territories, and Non-U.S. Residents week ending September 13, 2025",09/13/2025,https://stacks.cdc.gov/view/cdc/232418/cdc_232418_DS1.pdf,https://stacks.cdc.gov/view/cdc/232418
"Hepatitis C, acute, Confirmed: (Week 37) Weekly cases* of notifiable diseases, United States, U.S. Territories, and Non-U.S. Residents week ending September 13, 2025",09/13/2025,https://stacks.cdc.gov/view/cdc/232450/cdc_232450_DS1.pdf,https://stacks.cdc.gov/view/cdc/232450
"Haemophilus influenzae, invasive disease, Age <5 years, Non-b serotype: (Week 37) Weekly cases* of notifiable diseases, United States, U.S. Territories, and Non-U.S. Residents week ending September 13, 2025",09/13/2025,https://stacks.cdc.gov/view/cdc/232406/cdc_232406_DS1.pdf,https://stacks.cdc.gov/view/cdc/232406
"Hepatitis C, chronic, Probable: (Week 37) Weekly cases* of notifiable diseases, United States, U.S. Territories, and Non-U.S. Residents week ending September 13, 2025",09/13/2025,https://stacks.cdc.gov/view/cdc/232459/cdc_232459_DS1.pdf,https://stacks.cdc.gov/view/cdc/232459
"Giardiasis: (Week 37) Weekly cases* of notifiable diseases, United States, U.S. Territories, and Non-U.S. Residents week ending September 13, 2025",09/13/2025,https://stacks.cdc.gov/view/cdc/232420/cdc_232420_DS1.pdf,https://stacks.cdc.gov/view/cdc/232420
"Haemophilus influenzae, invasive disease, Age <5 years, Unknown serotype: (Week 37) Weekly cases* of notifiable diseases, United States, U.S. Territories, and Non-U.S. Residents week ending September 13, 2025",09/13/2025,https://stacks.cdc.gov/view/cdc/232407/cdc_232407_DS1.pdf,https://stacks.cdc.gov/view/cdc/232407
"Hepatitis B, chronic, Probable: (Week 37) Weekly cases* of notifiable diseases, United States, U.S. Territories, and Non-U.S. Residents week ending September 13, 2025",09/13/2025,https://stacks.cdc.gov/view/cdc/232477/cdc_232477_DS1.pdf,https://stacks.cdc.gov/view/cdc/232477
"Haemophilus influenzae, invasive disease, Age <5 years, Nontypeable: (Week 37) Weekly cases* of notifiable diseases, United States, U.S. Territories, and Non-U.S. Residents week ending September 13, 2025",09/13/2025,https://stacks.cdc.gov/view/cdc/232405/cdc_232405_DS1.pdf,https://stacks.cdc.gov/view/cdc/232405
"Haemophilus influenzae, invasive disease, Age <5 years, Serotype b: (Week 37) Weekly cases* of notifiable diseases, United States, U.S. Territories, and Non-U.S. Residents week ending September 13, 2025",09/13/2025,https://stacks.cdc.gov/view/cdc/232404/cdc_232404_DS1.pdf,https://stacks.cdc.gov/view/cdc/232404
"Gonorrhea: (Week 37) Weekly cases* of notifiable diseases, United States, U.S. Territories, and Non-U.S. Residents week ending September 13, 2025",09/13/2025,https://stacks.cdc.gov/view/cdc/232383/cdc_232383_DS1.pdf,https://stacks.cdc.gov/view/cdc/232383
"Dengue virus infections, Severe dengue: (Week 37) Weekly cases* of notifiable diseases, United States, U.S. Territories, and Non-U.S. Residents week ending September 13, 2025",09/13/2025,https://stacks.cdc.gov/view/cdc/232441/cdc_232441_DS1.pdf,https://stacks.cdc.gov/view/cdc/232441
"Dengue virus infections, Dengue: (Week 37) Weekly cases* of notifiable diseases, United States, U.S. Territories, and Non-U.S. Residents week ending September 13, 2025",09/13/2025,https://stacks.cdc.gov/view/cdc/232411/cdc_232411_DS1.pdf,https://stacks.cdc.gov/view/cdc/232411
"Haemophilus influenzae, invasive disease, All ages, all serotypes: (Week 37) Weekly cases* of notifiable diseases, United States, U.S. Territories, and Non-U.S. Residents week ending September 13, 2025",09/13/2025,https://stacks.cdc.gov/view/cdc/232403/cdc_232403_DS1.pdf,https://stacks.cdc.gov/view/cdc/232403
"Chlamydia trachomatis infection: (Week 37) Weekly cases* of notifiable diseases, United States, U.S. Territories, and Non-U.S. Residents week ending September 13, 2025",09/13/2025,https://stacks.cdc.gov/view/cdc/232382/cdc_232382_DS1.pdf,https://stacks.cdc.gov/view/cdc/232382
"Cronobacter invasive infection, infants, Confirmed: (Week 37) Weekly cases* of notifiable diseases, United States, U.S. Territories, and Non-U.S. Residents week ending September 13, 2025",09/13/2025,https://stacks.cdc.gov/view/cdc/232447/cdc_232447_DS1.pdf,https://stacks.cdc.gov/view/cdc/232447
"Chancroid: (Week 37) Weekly cases* of notifiable diseases, United States, U.S. Territories, and Non-U.S. Residents week ending September 13, 2025",09/13/2025,https://stacks.cdc.gov/view/cdc/232381/cdc_232381_DS1.pdf,https://stacks.cdc.gov/view/cdc/232381
"Cholera: (Week 37) Weekly cases* of notifiable diseases, United States, U.S. Territories, and Non-U.S. Residents week ending September 13, 2025",09/13/2025,https://stacks.cdc.gov/view/cdc/232394/cdc_232394_DS1.pdf,https://stacks.cdc.gov/view/cdc/232394
"Dengue virus infections, Dengue-like illness: (Week 37) Weekly cases* of notifiable diseases, United States, U.S. Territories, and Non-U.S. Residents week ending September 13, 2025",09/13/2025,https://stacks.cdc.gov/view/cdc/232440/cdc_232440_DS1.pdf,https://stacks.cdc.gov/view/cdc/232440
"Cryptosporidiosis: (Week 37) Weekly cases* of notifiable diseases, United States, U.S. Territories, and Non-U.S. Residents week ending September 13, 2025",09/13/2025,https://stacks.cdc.gov/view/cdc/232422/cdc_232422_DS1.pdf,https://stacks.cdc.gov/view/cdc/232422
"Coccidioidomycosis, Probable: (Week 37) Weekly cases* of notifiable diseases, United States, U.S. Territories, and Non-U.S. Residents week ending September 13, 2025",09/13/2025,https://stacks.cdc.gov/view/cdc/232446/cdc_232446_DS1.pdf,https://stacks.cdc.gov/view/cdc/232446
"Candida auris, clinical: (Week 37) Weekly cases* of notifiable diseases, United States, U.S. Territories, and Non-U.S. Residents week ending September 13, 2025",09/13/2025,https://stacks.cdc.gov/view/cdc/232468/cdc_232468_DS1.pdf,https://stacks.cdc.gov/view/cdc/232468
"Cronobacter invasive infection, infants, Probable: (Week 37) Weekly cases* of notifiable diseases, United States, U.S. Territories, and Non-U.S. Residents week ending September 13, 2025",09/13/2025,https://stacks.cdc.gov/view/cdc/232448/cdc_232448_DS1.pdf,https://stacks.cdc.gov/view/cdc/232448
"Coccidioidomycosis, Total: (Week 37) Weekly cases* of notifiable diseases, United States, U.S. Territories, and Non-U.S. Residents week ending September 13, 2025",09/13/2025,https://stacks.cdc.gov/view/cdc/232444/cdc_232444_DS1.pdf,https://stacks.cdc.gov/view/cdc/232444
"Carbapenemase-Producing Organisms (CPO), Total: (Week 37) Weekly cases* of notifiable diseases, United States, U.S. Territories, and Non-U.S. Residents week ending September 13, 2025",09/13/2025,https://stacks.cdc.gov/view/cdc/232473/cdc_232473_DS1.pdf,https://stacks.cdc.gov/view/cdc/232473
"Cyclosporiasis: (Week 37) Weekly cases* of notifiable diseases, United States, U.S. Territories, and Non-U.S. Residents week ending September 13, 2025",09/13/2025,https://stacks.cdc.gov/view/cdc/232421/cdc_232421_DS1.pdf,https://stacks.cdc.gov/view/cdc/232421
"Candida auris, screening: (Week 37) Weekly cases* of notifiable diseases, United States, U.S. Territories, and Non-U.S. Residents week ending September 13, 2025",09/13/2025,https://stacks.cdc.gov/view/cdc/232469/cdc_232469_DS1.pdf,https://stacks.cdc.gov/view/cdc/232469
"Botulism, Other (wound & unspecified): (Week 37) Weekly cases* of notifiable diseases, United States, U.S. Territories, and Non-U.S. Residents week ending September 13, 2025",09/13/2025,https://stacks.cdc.gov/view/cdc/232401/cdc_232401_DS1.pdf,https://stacks.cdc.gov/view/cdc/232401
"Brucellosis: (Week 37) Weekly cases* of notifiable diseases, United States, U.S. Territories, and Non-U.S. Residents week ending September 13, 2025",09/13/2025,https://stacks.cdc.gov/view/cdc/232360/cdc_232360_DS1.pdf,https://stacks.cdc.gov/view/cdc/232360
"Coccidioidomycosis, Confirmed: (Week 37) Weekly cases* of notifiable diseases, United States, U.S. Territories, and Non-U.S. Residents week ending September 13, 2025",09/13/2025,https://stacks.cdc.gov/view/cdc/232445/cdc_232445_DS1.pdf,https://stacks.cdc.gov/view/cdc/232445
"Botulism, Infant: (Week 37) Weekly cases* of notifiable diseases, United States, U.S. Territories, and Non-U.S. Residents week ending September 13, 2025",09/13/2025,https://stacks.cdc.gov/view/cdc/232400/cdc_232400_DS1.pdf,https://stacks.cdc.gov/view/cdc/232400
"Botulism, Foodborne: (Week 37) Weekly cases* of notifiable diseases, United States, U.S. Territories, and Non-U.S. Residents week ending September 13, 2025",09/13/2025,https://stacks.cdc.gov/view/cdc/232399/cdc_232399_DS1.pdf,https://stacks.cdc.gov/view/cdc/232399
"Arboviral diseases, Western equine encephalitis virus disease: (Week 37) Weekly cases* of notifiable diseases, United States, U.S. Territories, and Non-U.S. Residents week ending September 13, 2025",09/13/2025,https://stacks.cdc.gov/view/cdc/232467/cdc_232467_DS1.pdf,https://stacks.cdc.gov/view/cdc/232467
"Anthrax: (Week 37) Weekly cases* of notifiable diseases, United States, U.S. Territories, and Non-U.S. Residents week ending September 13, 2025",09/13/2025,https://stacks.cdc.gov/view/cdc/232278/cdc_232278_DS1.pdf,https://stacks.cdc.gov/view/cdc/232278
"Arboviral diseases, Powassan virus disease: (Week 37) Weekly cases* of notifiable diseases, United States, U.S. Territories, and Non-U.S. Residents week ending September 13, 2025",09/13/2025,https://stacks.cdc.gov/view/cdc/232464/cdc_232464_DS1.pdf,https://stacks.cdc.gov/view/cdc/232464
"Arboviral diseases, West Nile virus disease: (Week 37) Weekly cases* of notifiable diseases, United States, U.S. Territories, and Non-U.S. Residents week ending September 13, 2025",09/13/2025,https://stacks.cdc.gov/view/cdc/232466/cdc_232466_DS1.pdf,https://stacks.cdc.gov/view/cdc/232466
"Arboviral diseases, Chikungunya virus disease: (Week 37) Weekly cases* of notifiable diseases, United States, U.S. Territories, and Non-U.S. Residents week ending September 13, 2025",09/13/2025,https://stacks.cdc.gov/view/cdc/232362/cdc_232362_DS1.pdf,https://stacks.cdc.gov/view/cdc/232362
"Arboviral diseases, St. Louis encephalitis virus disease: (Week 37) Weekly cases* of notifiable diseases, United States, U.S. Territories, and Non-U.S. Residents week ending September 13, 2025",09/13/2025,https://stacks.cdc.gov/view/cdc/232465/cdc_232465_DS1.pdf,https://stacks.cdc.gov/view/cdc/232465
"Arboviral diseases, Eastern equine encephalitis virus disease: (Week 37) Weekly cases* of notifiable diseases, United States, U.S. Territories, and Non-U.S. Residents week ending September 13, 2025",09/13/2025,https://stacks.cdc.gov/view/cdc/232461/cdc_232461_DS1.pdf,https://stacks.cdc.gov/view/cdc/232461
"Arboviral diseases, La Crosse virus disease: (Week 37) Weekly cases* of notifiable diseases, United States, U.S. Territories, and Non-U.S. Residents week ending September 13, 2025",09/13/2025,https://stacks.cdc.gov/view/cdc/232463/cdc_232463_DS1.pdf,https://stacks.cdc.gov/view/cdc/232463
